company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
JKC CONTENT LAB LTD,16208324,active,ltd,,,2025-01-26,,2025-01-26,[73110],85 Great Portland Street London England W1W 7LT,,,
668 FOREST ROAD E17 LIMITED,16208656,active,ltd,,,2025-01-26,,2025-01-26,[68209],668 Forest Road London United Kingdom E17 3ED,,,
HOME OF INSPIRING BATHROOMS LIMITED,16208942,active,ltd,,,2025-01-27,,2025-01-27,[99999],6th Floor 2 London Wall Place London United Kingdom EC2Y 5AU,,,
SV CONSTRUCTION GROUP LTD,16209080,active,ltd,,,2025-01-27,,2025-01-27,[41100],Barkat House, Suite 9 London England NW3 5HT,,,
AMPLE AGENTS LTD,16209090,active,ltd,,,2025-01-27,,2025-01-27,[78200],Amc House Park Royal United Kingdom NW10 7QL,,,
TOP HOUSE CONFERENCES LIMITED,16209231,active,ltd,,,2025-01-27,,2025-01-27,[70229, 82301, 82302, 82990],115 London Road Morden England SM4 5HP,,,
SAFEHEAVEN SECURITY LIMITED,16209249,active,ltd,,,2025-01-27,,2025-01-27,[66120],Flat 86 Radnor House London England SW16 4EB,,,
STARGATE AI LIMITED,16209505,active,ltd,,,2025-01-27,,2025-01-27,[62020],Flat 6 Darwin House London England SE20 8FS,,,
ROCK COMMS LTD.,16180892,active,ltd,,,2025-01-13,,2025-01-13,[74909],71-75 Shelton Street London England WC2H 9JQ,,,
GLASSCEILINGS INVESTMENTS LTD,16209507,active,ltd,,,2025-01-27,,2025-01-27,[68100],Flat 23 Greystoke Court London England W5 1EN,,,
SOFT LENS STUDIOS LTD,16209515,active,ltd,,,2025-01-27,,2025-01-27,[26702, 74202],Flat 19 Paveley Court London England NW7 1GR,,,
A.DJEDJEIA LTD,16209496,active,ltd,,,2025-01-27,,2025-01-27,[70229],128 City Road London United Kingdom EC1V 2NX,,,
JUMBO SPORTS AND MUSIC LIMITED,16209801,active,ltd,,,2025-01-27,,2025-01-27,[85510],Flat 6 Winthrop House London England W12 7QB,,,
DISREPAIR DADDY LIMITED,16209843,active,ltd,,,2025-01-27,,2025-01-27,[73110],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
L&E PROPERTY RELOCATION LIMITED,16210118,active,ltd,,,2025-01-27,,2025-01-27,[55209],101 King's Cross Road London England WC1X 9LP,,lola4ar@gmail.com,Likely
NATURAL PLASTERING SERVICES LTD,16210859,active,ltd,,,2025-01-27,,2025-01-27,[41100, 41201, 41202],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
MCENTEE MEDIA LTD,16211213,active,ltd,,,2025-01-27,,2025-01-27,[46420, 47710, 47910, 59112],85 Great Portland Street London United Kingdom W1W 7LT,https://www.mcentee.media/,,Likely
ODUM LTD,16211206,active,ltd,,,2025-01-27,,2025-01-27,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
H&W VENTURES LTD,16211224,active,ltd,,,2025-01-27,,2025-01-27,[68209],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
ALT COMMUNICATIONS LTD,16211219,active,ltd,,,2025-01-27,,2025-01-27,[70210],28 Alwyne Road London England SW19 7AB,,,
RIDER ONE MCS LIMITED,16211242,active,ltd,,,2025-01-27,,2025-01-27,[45400],1140 London Road London United Kingdom SW16 4DS,,,
MIRUS MANAGEMENT LIMITED,16205634,active,ltd,,,2025-01-24,,2025-01-24,[68320],B H L House London England NW11 0AF,,,
CELESTARA LUXE LTD,16205813,active,ltd,,,2025-01-24,,2025-01-24,[47910],167-169 Great Portland Street London England W1W 5PF,,,
TEAM VOXA LIMITED,16205851,active,ltd,,,2025-01-24,,2025-01-24,[93199],22 Worple Road London England SW19 4DD,,,
NOVENTIS CONSULTING LIMITED,16198429,active,ltd,,,2025-01-21,,2025-01-21,[74901],Britannia House 1-11 Glenthorne Road London England W6 0LH,https://noventisconsulting.com/,jaden.whyte@noventisconsulting.com,Confirmed
PHOTOMANIA LTD,16206286,active,ltd,,,2025-01-24,,2025-01-24,[74209],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
ARGYLE PROJECTS LTD,16206721,active,ltd,,,2025-01-24,,2025-01-24,[70229],3rd Floor 45 Albemarle Street London United Kingdom W1S 4JL,https://argyleprojects.com/,,Likely
BEAUTY GLOW LTD,16206728,active,ltd,,,2025-01-24,,2025-01-24,[47910],128 City Road London United Kingdom EC1V 2NX,https://beautyglow.uk/,cs@beautyglow.uk,Confirmed
SHAH FURNITURE LIMITED,16206951,active,ltd,,,2025-01-24,,2025-01-24,[95240],334 Hoe Street London England E17 9PX,,,
KING KHAWAJA HOLDINGS LTD,16207147,active,ltd,,,2025-01-24,,2025-01-24,[68100, 68209, 68320],890 Garratt Lane London England SW17 0NB,,,
TAKEMORI LTD,16207348,active,ltd,,,2025-01-24,,2025-01-24,[69109, 69202],128 City Road London United Kingdom EC1V 2NX,,,
MTJ CONSULTING LTD,16207730,active,ltd,,,2025-01-24,,2025-01-24,[62020],124-128 City Road London United Kingdom EC1V 2NX,,,
BRADY CO LONDON PROPERTY MANAGEMENT LTD,16207745,active,ltd,,,2025-01-24,,2025-01-24,[68209, 68310, 68320, 98000],36a Bow Road London England E3 4LN,,,
MASQ RESTAURANT LTD,16207883,active,ltd,,,2025-01-25,,2025-01-25,[56101, 82990],201 Tooley Street London England SE1 2JX,https://masqlondon.co.uk/,,Confirmed
ABK MAKE UP AND HAIR LIMITED,16208058,active,ltd,,,2025-01-25,,2025-01-25,[96020],98 Jasmine House Juniper Drive London England SW18 1GL,http://www.abkmakeup.com/,,Likely
KKFM LIMITED,16208054,active,ltd,,,2025-01-25,,2025-01-25,[96090],1 De Quincey Mews London England E16 1SU,,,
WORK IN RHYTHM LTD,16208393,active,ltd,,,2025-01-26,,2025-01-26,[78300],86-90 Paul Street London England EC2A 4NE,,,
EASY EXAMINER LTD,16208605,active,ltd,,,2025-01-26,,2025-01-26,[85600],72 Rectory Road London England N16 7SH,,,
PMMS HOLDINGS LIMITED,16208907,active,ltd,,,2025-01-27,,2025-01-27,[68100, 68209, 68320],128 City Road London United Kingdom EC1V 2NX,,,
REALM OF POSSIBILITY LIMITED,16209124,active,ltd,,,2025-01-27,,2025-01-27,[62020],37 Beacon Gate London England SE14 5UB,,,
OMRASA LTD,16209305,active,ltd,,,2025-01-27,,2025-01-27,[68100, 68209],Office 7 35-37 Ludgate Hill London United Kingdom EC4M 7JN,,,
7STARHAIRDRESSERS LTD,16209651,active,ltd,,,2025-01-27,,2025-01-27,[96020],153 Edgware Road London England W2 2HR,,,
OK-WORKSPACE LTD,16209858,active,ltd,,,2025-01-27,,2025-01-27,[74100, 82990, 90030, 90040],20 Wenlock Road London United Kingdom N1 7GU,,,
CLICK.GG ECOM LTD,16210251,active,ltd,,,2025-01-27,,2025-01-27,[47910],86-90 Paul Street London England EC2A 4NE,,,
PUREFORMANCE LTD,16210232,active,ltd,,,2025-01-27,,2025-01-27,[47910],20 Wenlock Road London England N1 7GU,https://www.pureformance.co.uk/,,Confirmed
CARNELIAN DIGITAL LIMITED,16210407,active,ltd,,,2025-01-27,,2025-01-27,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ,https://carneliandigital.com,,Confirmed
PRO-AUTO DRIVING LTD,16210393,active,ltd,,,2025-01-27,,2025-01-27,[85530],3rd Floor, 86-90 Paul Street London England EC2A 4NE,,,
ZIPF LTD,16210723,active,ltd,,,2025-01-27,,2025-01-27,[70229, 85520, 85600],43 Donne Court Bollo Bridge Road London England W3 8YG,,,
HNH SERVICES LTD,16210716,active,ltd,,,2025-01-27,,2025-01-27,[49320, 49390, 82990],54 Searles Close London United Kingdom SW11 4RH,,,
RSS AIR EMPLOYEES LIMITED,16211286,active,ltd,,,2025-01-27,,2025-01-27,[52103],37 Duke Street London England W1U 1LN,,,
TWENTYONE ELEVEN LIMITED,16211290,active,ltd,,,2025-01-27,,2025-01-27,[68100, 68201, 68209, 68320],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
KAI PROPERTY INVESTMENTS LIMITED,16211324,active,ltd,,,2025-01-27,,2025-01-27,[68100],9 Ursula Street Battersea England SW11 3DW,,,
HIGHAGENCY LTD,16211321,active,ltd,,,2025-01-27,,2025-01-27,[74100],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
ONE MANAGEMENT CONSULTING LTD,16211482,active,ltd,,,2025-01-27,,2025-01-27,[70229],20 Wenlock Road London England N1 7GU,,,
MCJ PARTNERS LTD,16211494,active,ltd,,,2025-01-27,,2025-01-27,[70229],41 Devonshire Street London United Kingdom W1G 7AJ,,,
EDD OPERATIONS (UK) LIMITED,16211708,active,ltd,,,2025-01-27,,2025-01-27,[62020],C/O Buzzacott Llp London United Kingdom EC2V 6DL,,,
COMCOM SOLUTIONS LTD,16211711,active,ltd,,,2025-01-27,,2025-01-27,[56210, 70229, 73110, 82110],Dept 5394, 196 High Road London United Kingdom N22 8HH,,,
DIGITAL SPARKS MEDIA SERVICES LIMITED,16211908,active,ltd,,,2025-01-27,,2025-01-27,[59112],13-15 Turnham Green Terrace Chiswick United Kingdom W4 1RG,https://www.digitalsparksmediaserviceslimited.com/,,Confirmed
RLS FILM LTD,16212251,active,ltd,,,2025-01-28,,2025-01-28,[59111],498 London Road Ashford England TW15 3AE,,,
PUBLIC DEMEANOUR LTD,16212238,active,ltd,,,2025-01-28,,2025-01-28,[47910],483 Green Lanes London England N13 4BS,,,
CORPORATUM GLOBAL LTD,16212347,active,ltd,,,2025-01-28,,2025-01-28,[70229],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
NJO CORPORATE LTD,16212356,active,ltd,,,2025-01-28,,2025-01-28,[68100, 70221],Apartment B8-1 Luma House London England N1C 4DT,,,
THE CURRY HOUSE PVT LTD,16212727,active,ltd,,,2025-01-28,,2025-01-28,[56101, 56103],337 London Road Croydon United Kingdom CR0 3PA,,,
INTUITIVE PAYMENTS LTD,16212754,active,ltd,,,2025-01-28,,2025-01-28,[62020, 70229, 73200, 74909],128 City Road London United Kingdom EC1V 2NX,,,
1983 PROPERTIES LTD,16212731,active,ltd,,,2025-01-28,,2025-01-28,[68100, 68209],124 City Road London United Kingdom EC1V 2NX,,,
LME ELITE PROPERTY LIMITED,16198112,active,ltd,,,2025-01-21,,2025-01-21,[68310],4th Floor 4 Tabernacle Street London United Kingdom EC2A 4LU,,,
PATHWAYS ADVISORY LTD,16212898,active,ltd,,,2025-01-28,,2025-01-28,[71122],20 Wenlock Road London England N1 7GU,,,
BLUE JAY PRODUCTIONS LTD,16213010,active,ltd,,,2025-01-28,,2025-01-28,[56302],Flat 2 3 Navarino Road London England E8 1AD,,,
FAMUNA LTD,16212970,active,ltd,,,2025-01-28,,2025-01-28,[64209],20 Wenlock Road London England N1 7GU,,,
PARFUM 72 FAUBOURG SAINT-HONORE LTD,16213184,active,ltd,,,2025-01-28,,2025-01-28,[20420, 46450],22 Eastcheap London England EC3M 1EU,,,
BROADWAY DRY CLEANERS LIMITED,16213435,active,ltd,,,2025-01-28,,2025-01-28,[96010],24a Aldermans Hill London England N13 4PN,,,
MARIAM HUSSAIN LTD,16213727,active,ltd,,,2025-01-28,,2025-01-28,[86900],19 Rossall Crescent London England NW10 7HE,,,
SISTERHOOD GAMES LTD,16213718,active,ltd,,,2025-01-28,,2025-01-28,[58210, 62011],2 Frederick Street London United Kingdom WC1X 0ND,,,
ASLAN ASYA LTD,16213732,active,ltd,,,2025-01-28,,2025-01-28,[68100, 68209],32 Salisbury Hall Gardens London England E4 8SA,,,
AURUM DYNAMICS LTD,16213966,active,ltd,,,2025-01-28,,2025-01-28,[47910],20 Wenlock Road London England N1 7GU,,,
WEB3 TECHNOLOGIES LTD,16213964,active,ltd,,,2025-01-28,,2025-01-28,[62020, 62030, 62090, 63110],20 Wenlock Road London England N1 7GU,,,
SAVEPOINT SYSTEMS LTD,16213943,active,ltd,,,2025-01-28,,2025-01-28,[62020, 62090],20 Wenlock Road London England N1 7GU,,,
INSPIREEDGE LEARNING LTD,16214081,active,ltd,,,2025-01-28,,2025-01-28,[59112, 62012, 62020, 85600],128 City Road London United Kingdom EC1V 2NX,,,
CAPITAL QUANTS LTD,16214065,active,ltd,,,2025-01-28,,2025-01-28,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
MARK THOMPSON PROPERTY LTD,16214286,active,ltd,,,2025-01-28,,2025-01-28,[68209],2nd Floor College House Ruislip, United Kingdom HA4 7AE,,,
MANHATTAN CONNECTIONS LIMITED,16214717,active,ltd,,,2025-01-28,,2025-01-28,[47710],177 High Street London England E17 7BX,,,
MYSTERY PICTURES LTD,16214725,active,ltd,,,2025-01-28,,2025-01-28,[59112],3 Oakum Square London England E11 4FA,,,
ASPIRE SPACES LTD,16214832,active,ltd,,,2025-01-28,,2025-01-28,[68201],123 Roman Road London United Kingdom E2 0QN,,,
QUICKK CONNECT LTD,16214920,active,ltd,,,2025-01-28,,2025-01-28,[53201],112 Evelyn Denington Road London England E6 5YU,,,
CLAIRE GRESHAM LTD,16211605,active,ltd,,,2025-01-27,,2025-01-27,[43390],50 St.Marys Crescent London United Kingdom NW4 4LH,,,
NINA CHARM CREATIONS LTD,16211592,active,ltd,,,2025-01-27,,2025-01-27,[47910],Office 11439 182-184 High Street North London United Kingdom E6 2JA,,,
SDWA LIMITED,16211541,active,ltd,,,2025-01-27,,2025-01-27,[85530],156 Queenswood Gardens London England E11 3SG,https://sdwa.co.uk/,,Confirmed
YOUNG CRISIS HUB LIMITED,16211557,active,ltd,,,2025-01-27,,2025-01-27,[84120],5 Hepscott Road London England E9 5HB,https://www.youngcrisishub.co.uk/,,Confirmed
MAZI MANAGEMENT CONSULTING LTD,16211537,active,ltd,,,2025-01-27,,2025-01-27,[68310],4 Old Rectory Court London United Kingdom EN5 4BL,,,
SHOLTZ LTD,16211534,active,ltd,,,2025-01-27,,2025-01-27,[62020],26 Petergate London England SW11 2UE,,,
KITGUM TRADING LTD,16212291,active,ltd,,,2025-01-28,,2025-01-28,[47789, 47791, 47910, 47990],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
SPOREGEN PHARMA SCIENCE UK LTD,16212280,active,ltd,,,2025-01-28,,2025-01-28,[21100, 21200, 46460, 46900],2nd Floor College House Ruislip, United Kingdom HA4 7AE,,,
COMPLEX MEDIA LTD,16175906,active,ltd,,,2025-01-10,,2025-01-10,[90010, 90020, 90030],128 City Road London United Kingdom EC1V 2NX,,,
EAGLET PICTURES LTD,16212689,active,ltd,,,2025-01-28,,2025-01-28,[59113],14-16 Great Pulteney Street London England W1F 9ND,,,
M & D AUDIO LTD,16212676,active,ltd,,,2025-01-28,,2025-01-28,[93290],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
BEAUTY AND THE BITS LIMITED,16212681,active,ltd,,,2025-01-28,,2025-01-28,[46150, 46160, 46190, 47910],128 City Road London United Kingdom EC1V 2NX,,,
CANARY WHARF THEATRE LIMITED,16212867,active,ltd,,,2025-01-28,,2025-01-28,[90040],First Floor London United Kingdom W1D 6LT,https://www.troubadourstudios.com/canary-wharf-theatre,,Likely
ONE INTERIOR SPACES LTD,16212872,active,ltd,,,2025-01-28,,2025-01-28,[31010, 74100],27 Greville Street London England EC1N 8SU,,,
MISTRY EVENTS LTD,16213029,active,ltd,,,2025-01-28,,2025-01-28,[47910, 77210, 93290, 96090],20 Wenlock Road London England N1 7GU,,,
HOOP FILMS LTD,16213052,active,ltd,,,2025-01-28,,2025-01-28,[59111, 59113],41 Freegrove Road London United Kingdom N7 9RG,,,
SOPJAHAN MOTORS LTD,16213019,active,ltd,,,2025-01-28,,2025-01-28,[49320],30 Lodge Drive London United Kingdom N13 5JZ,,,
VOLCS RECRUITMENT LTD,16213242,active,ltd,,,2025-01-28,,2025-01-28,[78200],Flat 1 Deanshanger House London England SE8 5EE,,,
BELLISION LIMITED,16213206,active,ltd,,,2025-01-28,,2025-01-28,[62090],7 Beck Square London England E10 7FP,,,
RAIZOR LTD,16213445,active,ltd,,,2025-01-28,,2025-01-28,[62011],85 Great Portland Street London United Kingdom W1W 7LT,,,
STREAMLINED FORENSIC LEGAL LIMITED,16213452,active,ltd,,,2025-01-28,,2025-01-28,[69102],124-128 City Road London England EC1V 2NX,,,
EDVENTURE GLOBAL LTD,16213635,active,ltd,,,2025-01-28,,2025-01-28,[85600],167-169 Great Portland Street London England W1W 5PF,,,
SEEDS FOR SUCCESS NETWORK LTD,16213674,active,ltd,,,2025-01-28,,2025-01-28,[82302, 85590, 86900],128 City Road London United Kingdom EC1V 2NX,,,
KHANAM GLOW LTD,16213875,active,ltd,,,2025-01-28,,2025-01-28,[46450, 47990],17a Montpelier Rise London England NW11 9SS,,,
BLOOMSAWAY LTD,16213880,active,ltd,,,2025-01-28,,2025-01-28,[96090],128 City Road London United Kingdom EC1V 2NX,,,
ODORICO LTD,16213883,active,ltd,,,2025-01-28,,2025-01-28,[47910, 47990],85 Great Portland Street London England W1W 7LT,,,
STORM SEAL LTD,16213892,active,ltd,,,2025-01-28,,2025-01-28,[43290],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
FROM ADVISORY LTD,16214050,active,ltd,,,2025-01-28,,2025-01-28,[70229],20 Wenlock Road London England N1 7GU,,,
QUANTUM BLISS LTD,16214169,active,ltd,,,2025-01-28,,2025-01-28,[62012, 86900],Flat 4 King Court London United Kingdom E14 7UY,,,
CACAO TREE RESTAURANT LTD,16214172,active,ltd,,,2025-01-28,,2025-01-28,[56101],101 Grand Drive London United Kingdom SW20 9EB,,,
KAIT L BORSAY LTD,16214156,active,ltd,,,2025-01-28,,2025-01-28,[60100, 60200],20 Wenlock Road London England N1 7GU,,,
PARK HEALTH PHYSIOTHERAPY LTD,16214349,active,ltd,,,2025-01-28,,2025-01-28,[86900],91 Gideon Road London England SW11 5UU,https://www.parkhealthphysio.com/,,Confirmed
POMICE SERVICE LTD,16214752,active,ltd,,,2025-01-28,,2025-01-28,[64209],C/O Goldwyns London Llp London United Kingdom EC3V 3DG,,,
DAWZ CORP LTD,16214977,active,ltd,,,2025-01-28,,2025-01-28,[68310],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
ELKEYE LTD,16211811,active,ltd,,,2025-01-27,,2025-01-27,[62020],295 Chiswick High Road London United Kingdom W4 4HH,,,
AMBER NUTRITIONIST LIMITED,16211840,active,ltd,,,2025-01-27,,2025-01-27,[70229],6 Addison Crescent London England W14 8JP,,,
NBS CUSTOMS LTD,16211841,active,ltd,,,2025-01-27,,2025-01-27,[52290],239 London Road Waterlooville United Kingdom PO8 0HN,https://nbscustoms.co.uk/,,Confirmed
ORDNA CONSULTANCY LTD,16211967,active,ltd,,,2025-01-27,,2025-01-27,[84120, 86900],2b Pelham Road London England SW19 1SX,,,
BREAST CANCER UK TRADING LTD,16212507,active,ltd,,,2025-01-28,,2025-01-28,[82990],C/O Goldwins, 75 Maygrove Road London United Kingdom NW6 2EG,,,
SVYNFALLPRODUCTIONS LTD,16212491,active,ltd,,,2025-01-28,,2025-01-28,[59112, 73110, 74209],Flat 4 Hestia House London England N16 8UF,,,
LOWE GROUP OF COMPANIES LTD,16212492,active,ltd,,,2025-01-28,,2025-01-28,[43999],141 Waltham Way London United Kingdom E4 8AG,,,
HOFFEN FARMA LTD,16212665,active,ltd,,,2025-01-28,,2025-01-28,[96090],128 City Road London United Kingdom EC1V 2NX,https://hoffenfarma.com/,,Likely
MIX BROS LTD,16212651,active,ltd,,,2025-01-28,,2025-01-28,[59200],20 Wenlock Road London England N1 7GU,,,
8 FARLEY ROAD FREEHOLD LIMITED,16212658,active,ltd,,,2025-01-28,,2025-01-28,[98000],8 Farley Road London United Kingdom SE6 2AB,,,
SOLARA SOLUTIONS LTD,16212916,active,ltd,,,2025-01-28,,2025-01-28,[82990],20 Wenlock Road London England N1 7GU,,,
FABULOOKS BEAUTY LTD,16167516,active,ltd,,,2025-01-07,,2025-01-07,[96020],71-75 Shelton Street London United Kingdom WC2H 9JQ,https://www.fabulooksbeauty.com/,,Likely
GOLBORNE CAPITAL HOLDCO LIMITED,16213094,active,ltd,,,2025-01-28,,2025-01-28,[64205],8 Hermitage Street London England W2 1BE,,,
REVIVE & RISE WELLNESS LTD,16213332,active,ltd,,,2025-01-28,,2025-01-28,[85590, 86900],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
TYKEOONS LTD,16213339,active,ltd,,,2025-01-28,,2025-01-28,[58110, 62090, 85590, 85600],35 Milton Avenue London England N6 5QF,,,
JAMROCK CUISINE LTD,16213338,active,ltd,,,2025-01-28,,2025-01-28,[56103],Flat 9, 7, Fir House London United Kingdom W10 4EH,,,
BARREL AND BOND CAPITAL LIMITED,16197226,active,ltd,,,2025-01-21,,2025-01-21,[46190],82 St. John Street London England EC1M 4JN,https://www.barrelandbond.co.uk/,,Confirmed
GRAHAM ROAD PARTNERS LTD,16213998,active,ltd,,,2025-01-28,,2025-01-28,[68100],36 Ravensdale Road London England N16 6SH,,,
PLUVIA INVESTMENTS LIMITED,16213999,active,ltd,,,2025-01-28,,2025-01-28,[66300],20 Wenlock Road London England N1 7GU,,,
AAA STAFFING SOLUTIONS LTD,16214237,active,ltd,,,2025-01-28,,2025-01-28,[56210, 78109, 78200],137 Kitchener Road London England E7 8JH,,,
O-DIGITAL-AI LTD,16214239,active,ltd,,,2025-01-28,,2025-01-28,[62020],22 St. Agnes Place London United Kingdom SE11 4BE,,,
THORNY BOOKKEEPING LTD,16214373,active,ltd,,,2025-01-28,,2025-01-28,[69202],9 Stanthorpe Road London England SW16 2ED,,,
WOODFORD ASSET LIMITED,16214571,active,ltd,,,2025-01-28,,2025-01-28,[68100],72b George Lane London England E18 1JJ,,,
SELSDON HOLDINGS LTD,16214565,active,ltd,,,2025-01-28,,2025-01-28,[68100, 68209],368 Forest Road London United Kingdom E17 5JF,,,
PHENSE LTD,16214653,active,ltd,,,2025-01-28,,2025-01-28,[56290],15 Varna Road London England SW6 7LB,,,
MEDHAYA LTD,16207441,active,ltd,,,2025-01-24,,2025-01-24,[62012, 62020, 62090, 63990],203 Wards Wharf Approach London England E16 2EQ,,,
DISTRESSED PROPERTY GROUP LTD,16214691,active,ltd,,,2025-01-28,,2025-01-28,[68100],167-169 Great Portland Street London England W1W 5PF,https://distressedpropertygroup.co.uk/home,,Confirmed
DACA MAINTENANCE LTD,16214962,active,ltd,,,2025-01-28,,2025-01-28,[43999],19 Aslett Street London England SW18 2BE,,,
MARJIE LIMITED,16214996,active,ltd,,,2025-01-29,,2025-01-29,[82990],Flat 9 Waldegrave Point London England NW10 6FN,,,
BEAUTIVA LTD,16211623,active,ltd,,,2025-01-27,,2025-01-27,[46450, 46900, 47190, 47750],Office 11477 182-184 High Street North London United Kingdom E6 2JA,,,
SGE FIRE RISK SOLUTIONS LTD,16211659,active,ltd,,,2025-01-27,,2025-01-27,[74909],124 City Road London England EC1V 2NX,https://www.sgefrs.co.uk/,,Confirmed
AJ & Z PROPERTY LIMITED,16211724,active,ltd,,,2025-01-27,,2025-01-27,[68209],8 Oman Avenue London England NW2 6BG,,,
VELES NEXUS LTD,16212000,active,ltd,,,2025-01-27,,2025-01-27,[62020, 62090],8 Carlton Square London England E1 4EH,,,
LITTLE MOUNTAIN LTD,16212127,active,ltd,,,2025-01-27,,2025-01-27,[71122],4th Floor, Silverstream House 45 Fitzroy Street London United Kingdom W1T 6EB,,,
BULLDOG GRAPHICS LTD,16212166,active,ltd,,,2025-01-27,,2025-01-27,[74100],3rd Floor, 86-90 Paul Street London England EC2A 4NE,,,
REVISION GENIE LTD,16212210,active,ltd,,,2025-01-28,,2025-01-28,[58290],Silverstream House 45 Fitzroy Street London England W1T 6EB,https://www.revisiongenie.com/,,Confirmed
BELL CONSULTANT LTD,16212216,active,ltd,,,2025-01-28,,2025-01-28,[74909],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
LENSX LTD,16212376,active,ltd,,,2025-01-28,,2025-01-28,[59112, 70210],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
LEABOURNE INVESTMENT LTD,16212389,active,ltd,,,2025-01-28,,2025-01-28,[68209],6 Grant Terrace London United Kingdom N16 6DS,,,
MITCHELL'S HEATING LTD,16212527,active,ltd,,,2025-01-28,,2025-01-28,[71122],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE,,,
HAIWAN GROUP LTD,16212605,active,ltd,,,2025-01-28,,2025-01-28,[62020],85 Ashworth Mansions Grantully Road London United Kingdom W9 1LN,,,
BLACKHOLE PROPERTY DEVELOPMENTS LTD,16212609,active,ltd,,,2025-01-28,,2025-01-28,[99999],1386 London Road Leigh On Sea England SS9 2UJ,,,
&YAT SING LIMITED,16212604,active,ltd,,,2025-01-28,,2025-01-28,[56103],316 Grove Green Road London United Kingdom E11 4EA,https://yat-sing.co.uk/,,Likely
